id,group_id,label,tf_snippet
7.log::p20,7.log,1,"# generated 2025-08-08T07:16:18.528880+00:00
resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-kz""
  location = ""eastus2""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-36""
  address_space       = [""10.8.7.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-u8""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.3.3.0/24""]
}
resource ""azurerm_route_table"" ""rt"" {
  name = ""rt-ok-ue""
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet_route_table_association"" ""assoc"" {
  subnet_id      = azurerm_subnet.subnet.id
  route_table_id = azurerm_route_table.rt.id
}
# eof
"
7.log::p21,7.log,1,"resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-0g""
  location = ""westeurope""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-jy""
  address_space       = [""10.7.5.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-v5""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.1.8.0/24""]
}
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic-ok-g1""
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name

  ip_configuration {
    name = ""internal-0u""
    subnet_id                     = azurerm_subnet.subnet.id
    private_ip_address_allocation = ""eastus2""
  }
}
# eof
"
7.log::p22,7.log,1,"# generated 2025-08-08T07:16:18.528880+00:00
resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-6z""
  location = ""japaneast""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-zo""
  address_space       = [""10.3.3.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-il""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.1.7.0/24""]
}"
7.log::p23,7.log,1,"
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-m5""
  location = ""eastus""
  resource_group_name = ""rg-prod-eastus-q2""

  ip_configuration {
    name = ""internal-01""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""japaneast""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-lh""
  resource_group_name = ""rg-prod-eastus-lb""
  virtual_network_name = ""vnet-main-50""
  address_prefixes     = [""10.4.4.0/24""]
}"
7.log::p24,7.log,1,"# generated 2025-08-08T07:16:18.528880+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-hi""
  location = ""japaneast""
  resource_group_name = ""rg-prod-eastus-ui""

  ip_configuration {
    name = ""internal-t7""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""eastus2""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-m1""
  resource_group_name = ""rg-prod-eastus-r0""
  virtual_network_name = ""vnet-main-0q""
  address_prefixes     = [""10.4.2.0/24""]
}"
7.log::p25,7.log,1,"# generated 2025-08-08T07:16:18.528880+00:00
resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-4c""
  location = ""eastus2""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-3b""
  address_space       = [""10.8.0.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-ae""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.8.0.0/24""]
}
resource ""azurerm_route_table"" ""rt"" {
  name = ""rt-ok-wc""
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet_route_table_association"" ""assoc"" {
  subnet_id      = azurerm_subnet.subnet.id
  route_table_id = azurerm_route_table.rt.id
}"
7.log::p26,7.log,1,"# generated 2025-08-08T07:16:18.528880+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-w7""
  location = ""westeurope""
  resource_group_name = ""rg-prod-eastus-6x""

  ip_configuration {
    name = ""internal-at""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""eastus2""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-oa""
  resource_group_name = ""rg-prod-eastus-zt""
  virtual_network_name = ""vnet-main-ks""
  address_prefixes     = [""10.0.9.0/24""]
}
# eof
"
7.log::p27,7.log,1,"resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-jm""
  location = ""japaneast""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-2c""
  address_space       = [""10.3.3.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-8q""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.9.8.0/24""]
}
resource ""azurerm_route_table"" ""rt"" {
  name = ""rt-ok-iz""
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet_route_table_association"" ""assoc"" {
  subnet_id      = azurerm_subnet.subnet.id
  route_table_id = azurerm_route_table.rt.id
}"
7.log::p28,7.log,1,"resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-nr""
  location = ""japaneast""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-wz""
  address_space       = [""10.0.1.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-c4""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.6.6.0/24""]
}"
7.log::p29,7.log,1,"resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-6y""
  location = ""japaneast""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-uj""
  address_space       = [""10.8.0.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-7y""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.3.3.0/24""]
}
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic-ok-kt""
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name

  ip_configuration {
    name = ""internal-xg""
    subnet_id                     = azurerm_subnet.subnet.id
    private_ip_address_allocation = ""eastus""
  }
}"
7.log::p30,7.log,1,"# generated 2025-08-08T07:16:18.528880+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-fi""
  location = ""eastus""
  resource_group_name = ""rg-prod-eastus-4o""

  ip_configuration {
    name = ""internal-6l""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""eastus""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-1f""
  resource_group_name = ""rg-prod-eastus-90""
  virtual_network_name = ""vnet-main-s9""
  address_prefixes     = [""10.1.4.0/24""]
}"
7.log::p31,7.log,1,"# generated 2025-08-08T07:16:18.528880+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-8o""
  location = ""eastus""
  resource_group_name = ""rg-prod-eastus-1b""

  ip_configuration {
    name = ""internal-j9""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""uksouth""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-rm""
  resource_group_name = ""rg-prod-eastus-7p""
  virtual_network_name = ""vnet-main-yx""
  address_prefixes     = [""10.9.9.0/24""]
}
# eof
"
7.log::p32,7.log,1,"# generated 2025-08-08T07:16:18.528880+00:00
resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-zw""
  location = ""eastus2""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-0l""
  address_space       = [""10.1.4.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-da""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.2.6.0/24""]
}
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic-ok-lm""
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name

  ip_configuration {
    name = ""internal-je""
    subnet_id                     = azurerm_subnet.subnet.id
    private_ip_address_allocation = ""westeurope""
  }
}"
7.log::p33,7.log,1,"
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-dt""
  location = ""uksouth""
  resource_group_name = ""rg-prod-eastus-v2""

  ip_configuration {
    name = ""internal-5a""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""eastus2""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-o2""
  resource_group_name = ""rg-prod-eastus-0u""
  virtual_network_name = ""vnet-main-9i""
  address_prefixes     = [""10.1.0.0/24""]
}
# eof
"
7.log::p34,7.log,1,"
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-rc""
  location = ""japaneast""
  resource_group_name = ""rg-prod-eastus-pp""

  ip_configuration {
    name = ""internal-rc""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""eastus""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-ji""
  resource_group_name = ""rg-prod-eastus-wv""
  virtual_network_name = ""vnet-main-hd""
  address_prefixes     = [""10.4.4.0/24""]
}
# eof
"
7.log::p35,7.log,1,"
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-pp""
  location = ""westeurope""
  resource_group_name = ""rg-prod-eastus-3x""

  ip_configuration {
    name = ""internal-vk""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""uksouth""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-vz""
  resource_group_name = ""rg-prod-eastus-rg""
  virtual_network_name = ""vnet-main-ol""
  address_prefixes     = [""10.6.5.0/24""]
}
# eof
"
7.log::p36,7.log,1,"# generated 2025-08-08T07:16:18.528880+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-eu""
  location = ""westeurope""
  resource_group_name = ""rg-prod-eastus-vt""

  ip_configuration {
    name = ""internal-yt""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""westeurope""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-8q""
  resource_group_name = ""rg-prod-eastus-zp""
  virtual_network_name = ""vnet-main-ky""
  address_prefixes     = [""10.6.5.0/24""]
}
# eof
"
7.log::p37,7.log,1,"
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-2c""
  location = ""uksouth""
  resource_group_name = ""rg-prod-eastus-9r""

  ip_configuration {
    name = ""internal-os""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""uksouth""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-7y""
  resource_group_name = ""rg-prod-eastus-t2""
  virtual_network_name = ""vnet-main-m6""
  address_prefixes     = [""10.2.6.0/24""]
}
# eof
"
7.log::p38,7.log,1,"
resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-storage-ok-xm""
  location = ""westeurope""
}

resource ""azurerm_storage_account"" ""sa"" {
  name = ""storaaaaaaaa01-xb""
  resource_group_name      = azurerm_resource_group.rg.name
  location                 = azurerm_resource_group.rg.location
  account_tier             = ""Standard""
  account_replication_type = ""LRS""
}
# eof
"
7.log::p39,7.log,1,"# generated 2025-08-08T07:16:18.528880+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-dh""
  location = ""westeurope""
  resource_group_name = ""rg-prod-eastus-0u""

  ip_configuration {
    name = ""internal-yh""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""eastus""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-nq""
  resource_group_name = ""rg-prod-eastus-yy""
  virtual_network_name = ""vnet-main-f9""
  address_prefixes     = [""10.1.0.0/24""]
}"
7.log::p40,7.log,1,"resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-m2""
  location = ""eastus""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-sm""
  address_space       = [""10.1.2.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-dz""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.5.4.0/24""]
}
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic-ok-qc""
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name

  ip_configuration {
    name = ""internal-bz""
    subnet_id                     = azurerm_subnet.subnet.id
    private_ip_address_allocation = ""japaneast""
  }
}"
7.log::p41,7.log,1,"resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-fu""
  location = ""eastus""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-8i""
  address_space       = [""10.3.8.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-og""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.2.8.0/24""]
}
resource ""azurerm_route_table"" ""rt"" {
  name = ""rt-ok-xp""
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet_route_table_association"" ""assoc"" {
  subnet_id      = azurerm_subnet.subnet.id
  route_table_id = azurerm_route_table.rt.id
}"
7.log::p42,7.log,1,"
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-nz""
  location = ""westeurope""
  resource_group_name = ""rg-prod-eastus-h1""

  ip_configuration {
    name = ""internal-3c""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""uksouth""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-d5""
  resource_group_name = ""rg-prod-eastus-gl""
  virtual_network_name = ""vnet-main-qj""
  address_prefixes     = [""10.9.6.0/24""]
}
# eof
"
7.log::p43,7.log,1,"
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-vm""
  location = ""eastus2""
  resource_group_name = ""rg-prod-eastus-4w""

  ip_configuration {
    name = ""internal-3z""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""japaneast""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-kw""
  resource_group_name = ""rg-prod-eastus-de""
  virtual_network_name = ""vnet-main-ek""
  address_prefixes     = [""10.9.6.0/24""]
}"
7.log::p44,7.log,1,"# generated 2025-08-08T07:16:18.528880+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-up""
  location = ""japaneast""
  resource_group_name = ""rg-prod-eastus-rt""

  ip_configuration {
    name = ""internal-77""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""eastus""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-gg""
  resource_group_name = ""rg-prod-eastus-kg""
  virtual_network_name = ""vnet-main-4w""
  address_prefixes     = [""10.9.2.0/24""]
}
# eof
"
7.log::p45,7.log,1,"
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-xo""
  location = ""westeurope""
  resource_group_name = ""rg-prod-eastus-rz""

  ip_configuration {
    name = ""internal-pg""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""uksouth""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-u2""
  resource_group_name = ""rg-prod-eastus-hb""
  virtual_network_name = ""vnet-main-ik""
  address_prefixes     = [""10.8.8.0/24""]
}"
7.log::p46,7.log,1,"
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-uj""
  location = ""eastus2""
  resource_group_name = ""rg-prod-eastus-t9""

  ip_configuration {
    name = ""internal-t1""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""japaneast""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-1p""
  resource_group_name = ""rg-prod-eastus-hp""
  virtual_network_name = ""vnet-main-0x""
  address_prefixes     = [""10.8.1.0/24""]
}
# eof
"
7.log::p47,7.log,1,"
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-p9""
  location = ""eastus2""
  resource_group_name = ""rg-prod-eastus-1i""

  ip_configuration {
    name = ""internal-3v""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""eastus""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-mz""
  resource_group_name = ""rg-prod-eastus-wf""
  virtual_network_name = ""vnet-main-fh""
  address_prefixes     = [""10.5.1.0/24""]
}"
8.log::p00,8.log,1,"# generated 2025-08-08T07:16:18.528880+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-lz""
  location = ""eastus2""
  resource_group_name = ""rg-prod-eastus-kj""

  ip_configuration {
    name = ""internal-49""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""eastus2""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-yd""
  resource_group_name = ""rg-prod-eastus-82""
  virtual_network_name = ""vnet-main-79""
  address_prefixes     = [""10.8.2.0/24""]
}"
8.log::p01,8.log,1,"
resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-storage-ok-1y""
  location = ""japaneast""
}

resource ""azurerm_storage_account"" ""sa"" {
  name = ""storaaaaaaaa01-ru""
  resource_group_name      = azurerm_resource_group.rg.name
  location                 = azurerm_resource_group.rg.location
  account_tier             = ""Standard""
  account_replication_type = ""LRS""
}
# eof
"
8.log::p02,8.log,1,"resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-z5""
  location = ""japaneast""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-qr""
  address_space       = [""10.1.6.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-u5""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.8.4.0/24""]
}
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic-ok-4d""
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name

  ip_configuration {
    name = ""internal-8w""
    subnet_id                     = azurerm_subnet.subnet.id
    private_ip_address_allocation = ""eastus""
  }
}
# eof
"
8.log::p03,8.log,1,"# generated 2025-08-08T07:16:18.528880+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-j3""
  location = ""eastus""
  resource_group_name = ""rg-prod-eastus-mu""

  ip_configuration {
    name = ""internal-ur""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""eastus2""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-my""
  resource_group_name = ""rg-prod-eastus-bd""
  virtual_network_name = ""vnet-main-2q""
  address_prefixes     = [""10.3.7.0/24""]
}
# eof
"
8.log::p04,8.log,1,"
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-5k""
  location = ""eastus2""
  resource_group_name = ""rg-prod-eastus-55""

  ip_configuration {
    name = ""internal-dm""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""westeurope""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-cx""
  resource_group_name = ""rg-prod-eastus-xb""
  virtual_network_name = ""vnet-main-w0""
  address_prefixes     = [""10.3.2.0/24""]
}"
8.log::p05,8.log,1,"resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-vs""
  location = ""westeurope""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-qa""
  address_space       = [""10.3.7.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-me""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.1.2.0/24""]
}
# eof
"
8.log::p06,8.log,1,"# generated 2025-08-08T07:16:18.528880+00:00

resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-storage-ok-n0""
  location = ""japaneast""
}

resource ""azurerm_storage_account"" ""sa"" {
  name = ""storaaaaaaaa01-dl""
  resource_group_name      = azurerm_resource_group.rg.name
  location                 = azurerm_resource_group.rg.location
  account_tier             = ""Standard""
  account_replication_type = ""LRS""
}"
8.log::p07,8.log,1,"# generated 2025-08-08T07:16:18.528880+00:00
resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-ax""
  location = ""eastus2""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-p0""
  address_space       = [""10.2.1.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-wf""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.8.9.0/24""]
}
resource ""azurerm_route_table"" ""rt"" {
  name = ""rt-ok-oy""
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet_route_table_association"" ""assoc"" {
  subnet_id      = azurerm_subnet.subnet.id
  route_table_id = azurerm_route_table.rt.id
}
# eof
"
8.log::p08,8.log,1,"resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-lf""
  location = ""japaneast""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-jd""
  address_space       = [""10.9.6.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-tv""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.5.6.0/24""]
}
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic-ok-v2""
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name

  ip_configuration {
    name = ""internal-y4""
    subnet_id                     = azurerm_subnet.subnet.id
    private_ip_address_allocation = ""eastus2""
  }
}"
8.log::p09,8.log,1,"# generated 2025-08-08T07:16:18.528880+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-22""
  location = ""uksouth""
  resource_group_name = ""rg-prod-eastus-in""

  ip_configuration {
    name = ""internal-iw""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""westeurope""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-c5""
  resource_group_name = ""rg-prod-eastus-am""
  virtual_network_name = ""vnet-main-ln""
  address_prefixes     = [""10.4.0.0/24""]
}"
8.log::p10,8.log,1,"# generated 2025-08-08T07:16:18.528880+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-va""
  location = ""uksouth""
  resource_group_name = ""rg-prod-eastus-h7""

  ip_configuration {
    name = ""internal-8o""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""uksouth""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-kz""
  resource_group_name = ""rg-prod-eastus-1p""
  virtual_network_name = ""vnet-main-ox""
  address_prefixes     = [""10.1.0.0/24""]
}
# eof
"
8.log::p11,8.log,1,"# generated 2025-08-08T07:16:18.528880+00:00
resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-lv""
  location = ""westeurope""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-1x""
  address_space       = [""10.8.3.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-xl""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.2.8.0/24""]
}
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic-ok-p8""
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name

  ip_configuration {
    name = ""internal-ii""
    subnet_id                     = azurerm_subnet.subnet.id
    private_ip_address_allocation = ""eastus""
  }
}"
8.log::p12,8.log,1,"# generated 2025-08-08T07:16:18.530257+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-ae""
  location = ""eastus""
  resource_group_name = ""rg-prod-eastus-ar""

  ip_configuration {
    name = ""internal-ms""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""eastus""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-3j""
  resource_group_name = ""rg-prod-eastus-n0""
  virtual_network_name = ""vnet-main-50""
  address_prefixes     = [""10.2.1.0/24""]
}
# eof
"
8.log::p13,8.log,1,"# generated 2025-08-08T07:16:18.530257+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-zu""
  location = ""eastus2""
  resource_group_name = ""rg-prod-eastus-cq""

  ip_configuration {
    name = ""internal-mr""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""uksouth""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-un""
  resource_group_name = ""rg-prod-eastus-jd""
  virtual_network_name = ""vnet-main-u0""
  address_prefixes     = [""10.1.4.0/24""]
}"
